1.000000,10.000000,0.016135,61.975324
2.000000,10.000000,0.023870,83.787964
4.000000,10.000000,0.036708,108.966686
8.000000,10.000000,0.069188,115.626794
16.000000,10.000000,0.135115,118.417629
32.000000,10.000000,0.269271,118.839537
1.000000,20.000000,0.015186,65.849629
2.000000,20.000000,0.021224,94.233979
4.000000,20.000000,0.033839,118.206847
8.000000,20.000000,0.057698,138.653927
16.000000,20.000000,0.104805,152.664476
32.000000,20.000000,0.203655,157.128623
1.000000,30.000000,0.016893,59.197852
2.000000,30.000000,0.022377,89.379429
4.000000,30.000000,0.034610,115.574570
8.000000,30.000000,0.057377,139.428998
16.000000,30.000000,0.106500,150.234270
32.000000,30.000000,0.201909,158.487596
1.000000,40.000000,0.016218,61.660738
2.000000,40.000000,0.021521,92.932172
4.000000,40.000000,0.034028,117.550645
8.000000,40.000000,0.058433,136.908305
16.000000,40.000000,0.108125,147.977273
32.000000,40.000000,0.199252,160.600620
1.000000,50.000000,0.015773,63.399746
2.000000,50.000000,0.022737,87.963837
4.000000,50.000000,0.032697,122.336005
8.000000,50.000000,0.058316,137.182662
16.000000,50.000000,0.104962,152.435831
32.000000,50.000000,0.197511,162.016433
1.000000,60.000000,0.015796,63.306025
2.000000,60.000000,0.021739,92.001667
4.000000,60.000000,0.033430,119.653393
8.000000,60.000000,0.058371,137.055002
16.000000,60.000000,0.105670,151.414681
32.000000,60.000000,0.201446,158.851215
1.000000,70.000000,0.014980,66.755636
2.000000,70.000000,0.022305,89.667701
4.000000,70.000000,0.033621,118.973982
8.000000,70.000000,0.057407,139.354907
16.000000,70.000000,0.106620,150.065373
32.000000,70.000000,0.200298,159.761809
1.000000,80.000000,0.015901,62.889257
2.000000,80.000000,0.022780,87.795398
4.000000,80.000000,0.033930,117.888725
8.000000,80.000000,0.059634,134.152138
16.000000,80.000000,0.104603,152.959584
32.000000,80.000000,0.202752,157.828215
1.000000,90.000000,0.015271,65.481824
2.000000,90.000000,0.021436,93.300211
4.000000,90.000000,0.034258,116.762736
8.000000,90.000000,0.057136,140.016927
16.000000,90.000000,0.105693,151.381741
32.000000,90.000000,0.197883,161.711467
1.000000,100.000000,0.016339,61.201857
2.000000,100.000000,0.023283,85.900938
4.000000,100.000000,0.034575,115.691262
8.000000,100.000000,0.058781,136.098462
16.000000,100.000000,0.109529,146.080187
32.000000,100.000000,0.199809,160.152842
