1.000000,10.000000,0.031143,32.109595
2.000000,10.000000,0.057207,34.960688
4.000000,10.000000,0.103237,38.745925
8.000000,10.000000,0.197335,40.540123
16.000000,10.000000,0.391782,40.839062
1.000000,20.000000,0.020936,47.765573
2.000000,20.000000,0.031534,63.423253
4.000000,20.000000,0.057739,69.276704
8.000000,20.000000,0.103720,77.130950
16.000000,20.000000,0.199953,80.018937
1.000000,30.000000,0.020706,48.294846
2.000000,30.000000,0.022525,88.792176
4.000000,30.000000,0.034229,116.860617
8.000000,30.000000,0.064752,123.548158
16.000000,30.000000,0.130229,122.860231
1.000000,40.000000,0.020752,48.188617
2.000000,40.000000,0.023172,86.310259
4.000000,40.000000,0.030662,130.453295
8.000000,40.000000,0.056405,141.831264
16.000000,40.000000,0.103596,154.445832
1.000000,50.000000,0.021928,45.604517
2.000000,50.000000,0.023027,86.855226
4.000000,50.000000,0.026772,149.411317
8.000000,50.000000,0.045111,177.341864
16.000000,50.000000,0.081512,196.290959
32.000000,10.000000,0.799491,40.025478
32.000000,20.000000,0.395974,80.813446
32.000000,30.000000,0.251060,127.459672
32.000000,40.000000,0.202555,157.981427
32.000000,50.000000,0.162136,197.365037
1.000000,60.000000,0.020565,48.625688
2.000000,60.000000,0.021280,93.984983
4.000000,60.000000,0.026481,151.053988
8.000000,60.000000,0.036856,217.060205
16.000000,60.000000,0.071579,223.529259
32.000000,60.000000,0.144302,221.757158
1.000000,70.000000,0.020857,47.945451
2.000000,70.000000,0.023317,85.775877
4.000000,70.000000,0.026133,153.062543
8.000000,70.000000,0.034903,229.206052
16.000000,70.000000,0.067929,235.540898
32.000000,70.000000,0.130468,245.270142
1.000000,80.000000,0.020704,48.299929
2.000000,80.000000,0.022602,88.487342
4.000000,80.000000,0.026493,150.983898
8.000000,80.000000,0.032980,242.569828
16.000000,80.000000,0.061010,262.251902
32.000000,80.000000,0.118585,269.848892
1.000000,90.000000,0.020655,48.414550
2.000000,90.000000,0.023415,85.416983
4.000000,90.000000,0.025385,157.574890
8.000000,90.000000,0.034013,235.201371
16.000000,90.000000,0.059204,270.250926
32.000000,90.000000,0.114982,278.303583
1.000000,100.000000,0.019993,50.018389
2.000000,100.000000,0.022649,88.304725
4.000000,100.000000,0.026229,152.505851
8.000000,100.000000,0.033638,237.827360
16.000000,100.000000,0.057345,279.011870
32.000000,100.000000,0.109260,292.880192
